,duration_ms,uri,tempo,album_cover,loudness,name,explicit,id,liveness,indexing,album,popularity,href,speechiness,danceability,key,energy,valence,instrumentalness,acousticness,mode,time_signature,artist,genres
1211,165767.0,spotify:track:6GIRtKNXokeu25nn7U6Hu8,97.878,https://i.scdn.co/image/ab67616d00001e022cf3250668542146b8b4ee18,-3.374,Easier - Seeb Remix,False,6GIRtKNXokeu25nn7U6Hu8,0.151,"['e', 'ea', 'eas', 'easi', 'easie', 'easier', 'easier ', 'easier -', 'easier - ', 'easier - s', 'easier - se', 'easier - see', 'easier - seeb', 'easier - seeb ', 'easier - seeb r', 'easier - seeb re', 'easier - seeb rem', 'easier - seeb remi', 'easier - seeb remix']",Easier (Seeb Remix),63.0,https://api.spotify.com/v1/tracks/6GIRtKNXokeu25nn7U6Hu8,0.0584,0.564,5.0,0.747,0.717,0.0,0.0728,1.0,4.0,5 Seconds of Summer,"['dance pop', 'edm', 'electro house', 'norwegian pop', 'pop', 'pop dance', 'pop edm', 'tropical house']"
1212,165773.0,spotify:track:0BFGDkrXAneskCJdudSCro,84.983,https://i.scdn.co/image/ab67616d00001e029187ca84680b5fe048fb66d0,-7.151,Scorpio,True,0BFGDkrXAneskCJdudSCro,0.0806,"['s', 'sc', 'sco', 'scor', 'scorp', 'scorpi', 'scorpio']",A Gangsta’s Pain: Reloaded,74.0,https://api.spotify.com/v1/tracks/0BFGDkrXAneskCJdudSCro,0.265,0.736,1.0,0.532,0.273,8.86e-06,0.0292,1.0,4.0,Moneybagg Yo,"['hip hop', 'memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']"
1213,165779.0,spotify:track:4s9eMbBfWUDtBEFHC7sNp7,155.085,https://i.scdn.co/image/ab67616d00001e02700ed221054220bb30eb2d96,-5.451,First Time,False,4s9eMbBfWUDtBEFHC7sNp7,0.321,"['f', 'fi', 'fir', 'firs', 'first', 'first ', 'first t', 'first ti', 'first tim', 'first time']",Fallen Embers,66.0,https://api.spotify.com/v1/tracks/4s9eMbBfWUDtBEFHC7sNp7,0.0437,0.526,9.0,0.667,0.43,0.0,0.0505,1.0,4.0,ILLENIUM,"['edm', 'melodic dubstep', 'pop', 'pop dance', 'tropical house']"
1214,165820.0,spotify:track:4VXIryQMWpIdGgYR4TrjT1,161.989,https://i.scdn.co/image/ab67616d00001e02f7db43292a6a99b21b51d5b4,-7.226,All Girls Are The Same,True,4VXIryQMWpIdGgYR4TrjT1,0.0856,"['a', 'al', 'all', 'all ', 'all g', 'all gi', 'all gir', 'all girl', 'all girls', 'all girls ', 'all girls a', 'all girls ar', 'all girls are', 'all girls are ', 'all girls are t', 'all girls are th', 'all girls are the', 'all girls are the ', 'all girls are the s', 'all girls are the sa', 'all girls are the sam', 'all girls are the same']",Goodbye & Good Riddance,87.0,https://api.spotify.com/v1/tracks/4VXIryQMWpIdGgYR4TrjT1,0.307,0.671,0.0,0.529,0.203,0.000335,0.0769,1.0,4.0,Juice WRLD,"['chicago rap', 'melodic rap']"
1215,165821.0,spotify:track:727DZ6qsujnLdNNLooqqZT,77.01,https://i.scdn.co/image/ab67616d00001e02b4da01f3f98d18af9432e3dd,-2.409,Tutu - Remix,False,727DZ6qsujnLdNNLooqqZT,0.102,"['t', 'tu', 'tut', 'tutu', 'tutu ', 'tutu -', 'tutu - ', 'tutu - r', 'tutu - re', 'tutu - rem', 'tutu - remi', 'tutu - remix']",Por Primera Vez,59.0,https://api.spotify.com/v1/tracks/727DZ6qsujnLdNNLooqqZT,0.0457,0.728,0.0,0.802,0.866,0.0,0.411,1.0,4.0,Camilo,"['latin', 'latin pop', 'puerto rican pop']"
1216,165827.0,spotify:track:5fcxVCOtfesNzI2n4Y4kiJ,128.496,https://i.scdn.co/image/ab67616d00001e02542d4d1ff8b8e669cc676ebe,-8.072,Jackson,False,5fcxVCOtfesNzI2n4Y4kiJ,0.408,"['j', 'ja', 'jac', 'jack', 'jacks', 'jackso', 'jackson']",Carryin' On With Johnny Cash And June Carter,65.0,https://api.spotify.com/v1/tracks/5fcxVCOtfesNzI2n4Y4kiJ,0.0358,0.741,0.0,0.615,0.799,0.000344,0.519,1.0,4.0,Johnny Cash,"['arkansas country', 'outlaw country']"
1217,165853.0,spotify:track:3pndPhlQWjuSoXhcIIdBjv,139.553,https://i.scdn.co/image/ab67616d00001e02cb045e684adce8d49ada4045,-10.04,What They Want,True,3pndPhlQWjuSoXhcIIdBjv,0.0953,"['w', 'wh', 'wha', 'what', 'what ', 'what t', 'what th', 'what the', 'what they', 'what they ', 'what they w', 'what they wa', 'what they wan', 'what they want']",There's Really A Wolf,76.0,https://api.spotify.com/v1/tracks/3pndPhlQWjuSoXhcIIdBjv,0.379,0.71,1.0,0.404,0.398,0.0,0.484,0.0,4.0,Russ,"['hawaiian hip hop', 'rap']"
1218,165859.0,spotify:track:6VBLbFCArFuTTEXFlQFZZs,123.993,https://i.scdn.co/image/ab67616d00001e020952e1d17c71e6a383ac9068,-5.325,Alien,False,6VBLbFCArFuTTEXFlQFZZs,0.126,"['a', 'al', 'ali', 'alie', 'alien']",Alien,74.0,https://api.spotify.com/v1/tracks/6VBLbFCArFuTTEXFlQFZZs,0.0948,0.676,8.0,0.731,0.753,0.0,0.0162,0.0,4.0,Galantis,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']"
1219,165907.0,spotify:track:06VsoIC668pU516T6qrgkJ,121.074,https://i.scdn.co/image/ab67616d00001e02bb3c162ddba09bfba12199ea,-3.108,Instruction (feat. Demi Lovato & Stefflon Don),True,06VsoIC668pU516T6qrgkJ,0.105,"['i', 'in', 'ins', 'inst', 'instr', 'instru', 'instruc', 'instruct', 'instructi', 'instructio', 'instruction', 'instruction ', 'instruction (', 'instruction (f', 'instruction (fe', 'instruction (fea', 'instruction (feat', 'instruction (feat.', 'instruction (feat. ', 'instruction (feat. d', 'instruction (feat. de', 'instruction (feat. dem', 'instruction (feat. demi', 'instruction (feat. demi ', 'instruction (feat. demi l', 'instruction (feat. demi lo', 'instruction (feat. demi lov', 'instruction (feat. demi lova', 'instruction (feat. demi lovat', 'instruction (feat. demi lovato', 'instruction (feat. demi lovato ', 'instruction (feat. demi lovato &', 'instruction (feat. demi lovato & ', 'instruction (feat. demi lovato & s', 'instruction (feat. demi lovato & st', 'instruction (feat. demi lovato & ste', 'instruction (feat. demi lovato & stef', 'instruction (feat. demi lovato & steff', 'instruction (feat. demi lovato & steffl', 'instruction (feat. demi lovato & stefflo', 'instruction (feat. demi lovato & stefflon', 'instruction (feat. demi lovato & stefflon ', 'instruction (feat. demi lovato & stefflon d', 'instruction (feat. demi lovato & stefflon do', 'instruction (feat. demi lovato & stefflon don', 'instruction (feat. demi lovato & stefflon don)']",Snacks,69.0,https://api.spotify.com/v1/tracks/06VsoIC668pU516T6qrgkJ,0.191,0.763,9.0,0.923,0.934,0.0,0.103,0.0,4.0,Jax Jones,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'pop rap', 'tropical house', 'uk dance']"
1220,165907.0,spotify:track:7uoFMmxln0GPXQ0AcCBXRq,104.957,https://i.scdn.co/image/ab67616d00001e02d752d86d6660f40a032d46c7,-6.257,Snowman,False,7uoFMmxln0GPXQ0AcCBXRq,0.0928,"['s', 'sn', 'sno', 'snow', 'snowm', 'snowma', 'snowman']",Everyday Is Christmas (Deluxe Edition),83.0,https://api.spotify.com/v1/tracks/7uoFMmxln0GPXQ0AcCBXRq,0.0331,0.716,1.0,0.512,0.326,0.0,0.483,1.0,3.0,Sia,"['australian dance', 'australian pop', 'pop']"
1221,165926.0,spotify:track:18vXApRmJSgQ6wG2ll9AOg,81.039,https://i.scdn.co/image/ab67616d00001e02a493e05c99d8ec5e8020ff2b,-6.862,RAPSTAR,True,18vXApRmJSgQ6wG2ll9AOg,0.129,"['r', 'ra', 'rap', 'raps', 'rapst', 'rapsta', 'rapstar']",Hall of Fame,82.0,https://api.spotify.com/v1/tracks/18vXApRmJSgQ6wG2ll9AOg,0.242,0.789,6.0,0.536,0.437,0.0,0.41,1.0,4.0,Polo G,['chicago rap']
1222,165947.0,spotify:track:4tknhO5RmXIxnpoipMKBmG,126.164,https://i.scdn.co/image/ab67616d00001e02a3ee119d6587d8f29c939a24,-6.068,Monster - Robin Schulz Remix,False,4tknhO5RmXIxnpoipMKBmG,0.11,"['m', 'mo', 'mon', 'mons', 'monst', 'monste', 'monster', 'monster ', 'monster -', 'monster - ', 'monster - r', 'monster - ro', 'monster - rob', 'monster - robi', 'monster - robin', 'monster - robin ', 'monster - robin s', 'monster - robin sc', 'monster - robin sch', 'monster - robin schu', 'monster - robin schul', 'monster - robin schulz', 'monster - robin schulz ', 'monster - robin schulz r', 'monster - robin schulz re', 'monster - robin schulz rem', 'monster - robin schulz remi', 'monster - robin schulz remix']",Monster (Robin Schulz Remix),72.0,https://api.spotify.com/v1/tracks/4tknhO5RmXIxnpoipMKBmG,0.124,0.475,8.0,0.815,0.48,0.0,0.133,0.0,4.0,LUM!X,"['dance pop', 'deep euro house', 'deep house', 'edm', 'german dance', 'pop', 'pop dance', 'pop rap', 'tropical house']"
1223,165957.0,spotify:track:4it6vaFbkGRUaQlwWUMg3v,94.02,,-4.297,Mi Debilidad,,4it6vaFbkGRUaQlwWUMg3v,0.111,,,69.0,https://api.spotify.com/v1/tracks/4it6vaFbkGRUaQlwWUMg3v,0.0601,0.74,7.0,0.649,0.645,0.000237,0.172,1.0,4.0,,
1224,165973.0,spotify:track:7AL1pxI9IwHoXs98G0T8cC,120.093,https://i.scdn.co/image/ab67616d00001e02a6650ef2d43bfb68aff585cd,-16.696,Let There Be Love,False,7AL1pxI9IwHoXs98G0T8cC,0.085,"['l', 'le', 'let', 'let ', 'let t', 'let th', 'let the', 'let ther', 'let there', 'let there ', 'let there b', 'let there be', 'let there be ', 'let there be l', 'let there be lo', 'let there be lov', 'let there be love']",Nat King Cole Sings George Shearing Plays,61.0,https://api.spotify.com/v1/tracks/7AL1pxI9IwHoXs98G0T8cC,0.0482,0.676,0.0,0.19,0.233,0.000472,0.853,1.0,4.0,Nat King Cole,"['adult standards', 'lounge', 'vocal jazz']"
1225,165978.0,spotify:track:39Yp9wwQiSRIDOvrVg7mbk,129.979,https://i.scdn.co/image/ab67616d00001e0211d6f8c713ef93a9bb64ddfe,-7.648,THE SCOTTS,True,39Yp9wwQiSRIDOvrVg7mbk,0.157,"['t', 'th', 'the', 'the ', 'the s', 'the sc', 'the sco', 'the scot', 'the scott', 'the scotts']",THE SCOTTS,80.0,https://api.spotify.com/v1/tracks/39Yp9wwQiSRIDOvrVg7mbk,0.0514,0.716,0.0,0.537,0.28,0.0,0.233,0.0,4.0,THE SCOTTS,"['hip hop', 'ohio hip hop', 'rap']"
1226,165990.0,spotify:track:27KDaaYxMJgJcyixSP7oHO,139.845,,-8.788,happy for you,,27KDaaYxMJgJcyixSP7oHO,0.129,,,57.0,https://api.spotify.com/v1/tracks/27KDaaYxMJgJcyixSP7oHO,0.045,0.462,3.0,0.338,0.416,0.0,0.824,1.0,4.0,,
1227,166028.0,spotify:track:6cx06DFPPHchuUAcTxznu9,122.953,https://i.scdn.co/image/ab67616d00001e0291e93c59bacfe819db9601eb,-3.158,Head & Heart (feat. MNEK),False,6cx06DFPPHchuUAcTxznu9,0.0489,"['h', 'he', 'hea', 'head', 'head ', 'head &', 'head & ', 'head & h', 'head & he', 'head & hea', 'head & hear', 'head & heart', 'head & heart ', 'head & heart (', 'head & heart (f', 'head & heart (fe', 'head & heart (fea', 'head & heart (feat', 'head & heart (feat.', 'head & heart (feat. ', 'head & heart (feat. m', 'head & heart (feat. mn', 'head & heart (feat. mne', 'head & heart (feat. mnek', 'head & heart (feat. mnek)']",Head & Heart (feat. MNEK),86.0,https://api.spotify.com/v1/tracks/6cx06DFPPHchuUAcTxznu9,0.0662,0.734,8.0,0.874,0.905,1.14e-05,0.168,1.0,4.0,Joel Corry,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house', 'uk dance']"
1228,166076.0,spotify:track:7Edhy8323TjVAwvtoqujQu,120.036,https://i.scdn.co/image/ab67616d00001e027ec0f64dbe36f033b49ee8e4,-4.169,Better Days - Regard Remix,False,7Edhy8323TjVAwvtoqujQu,0.105,"['b', 'be', 'bet', 'bett', 'bette', 'better', 'better ', 'better d', 'better da', 'better day', 'better days', 'better days ', 'better days -', 'better days - ', 'better days - r', 'better days - re', 'better days - reg', 'better days - rega', 'better days - regar', 'better days - regard', 'better days - regard ', 'better days - regard r', 'better days - regard re', 'better days - regard rem', 'better days - regard remi', 'better days - regard remix']",Better Days (Regard Remix),56.0,https://api.spotify.com/v1/tracks/7Edhy8323TjVAwvtoqujQu,0.0444,0.765,0.0,0.676,0.561,0.0,0.0394,0.0,4.0,NEIKED,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'slap house', 'tropical house']"
1229,166080.0,spotify:track:17N5FdRwJuv3UXQ7MHnbhF,150.621,https://i.scdn.co/image/ab67616d00001e02a9159d7cda72abe42135ceea,-6.414,Ballin,True,17N5FdRwJuv3UXQ7MHnbhF,0.0905,"['b', 'ba', 'bal', 'ball', 'balli', 'ballin']",Uncle Drew (Original Motion Picture Soundtrack),75.0,https://api.spotify.com/v1/tracks/17N5FdRwJuv3UXQ7MHnbhF,0.221,0.737,3.0,0.854,0.65,0.0,0.0475,0.0,4.0,Logic,"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']"
1230,166093.0,spotify:track:0byPyCPX9mfGMiAGVZxasq,167.956,https://i.scdn.co/image/ab67616d00001e02b4a35e290c22d73c16df1f7b,-5.993,Carol Of The Bells,False,0byPyCPX9mfGMiAGVZxasq,0.0787,"['c', 'ca', 'car', 'caro', 'carol', 'carol ', 'carol o', 'carol of', 'carol of ', 'carol of t', 'carol of th', 'carol of the', 'carol of the ', 'carol of the b', 'carol of the be', 'carol of the bel', 'carol of the bell', 'carol of the bells']",Warmer In The Winter (Deluxe Edition),71.0,https://api.spotify.com/v1/tracks/0byPyCPX9mfGMiAGVZxasq,0.0759,0.227,4.0,0.66,0.27,0.000538,0.0274,0.0,3.0,Lindsey Stirling,"['bow pop', 'pop violin']"
1231,166093.0,spotify:track:6LyAwkJsHlW7RQ8S1cYAtM,150.133,https://i.scdn.co/image/ab67616d00001e022887f8c05b5a9f1cb105be29,-11.212,Overdue (with Travis Scott),True,6LyAwkJsHlW7RQ8S1cYAtM,0.334,"['o', 'ov', 'ove', 'over', 'overd', 'overdu', 'overdue', 'overdue ', 'overdue (', 'overdue (w', 'overdue (wi', 'overdue (wit', 'overdue (with', 'overdue (with ', 'overdue (with t', 'overdue (with tr', 'overdue (with tra', 'overdue (with trav', 'overdue (with travi', 'overdue (with travis', 'overdue (with travis ', 'overdue (with travis s', 'overdue (with travis sc', 'overdue (with travis sco', 'overdue (with travis scot', 'overdue (with travis scott', 'overdue (with travis scott)']",NOT ALL HEROES WEAR CAPES (Deluxe),75.0,https://api.spotify.com/v1/tracks/6LyAwkJsHlW7RQ8S1cYAtM,0.0425,0.638,11.0,0.4,0.495,0.000133,0.733,0.0,4.0,Metro Boomin,"['hip hop', 'rap', 'southern hip hop', 'trap']"
1232,166138.0,spotify:track:1pjvlYOMIg1NhGQbM6iwrY,107.991,https://i.scdn.co/image/ab67616d00001e02ed17a14e09145f2986a42726,-3.782,Light It Up (feat. Nyla & Fuse ODG) [Remix],False,1pjvlYOMIg1NhGQbM6iwrY,0.233,"['l', 'li', 'lig', 'ligh', 'light', 'light ', 'light i', 'light it', 'light it ', 'light it u', 'light it up', 'light it up ', 'light it up (', 'light it up (f', 'light it up (fe', 'light it up (fea', 'light it up (feat', 'light it up (feat.', 'light it up (feat. ', 'light it up (feat. n', 'light it up (feat. ny', 'light it up (feat. nyl', 'light it up (feat. nyla', 'light it up (feat. nyla ', 'light it up (feat. nyla &', 'light it up (feat. nyla & ', 'light it up (feat. nyla & f', 'light it up (feat. nyla & fu', 'light it up (feat. nyla & fus', 'light it up (feat. nyla & fuse', 'light it up (feat. nyla & fuse ', 'light it up (feat. nyla & fuse o', 'light it up (feat. nyla & fuse od', 'light it up (feat. nyla & fuse odg', 'light it up (feat. nyla & fuse odg)', 'light it up (feat. nyla & fuse odg) ', 'light it up (feat. nyla & fuse odg) [', 'light it up (feat. nyla & fuse odg) [r', 'light it up (feat. nyla & fuse odg) [re', 'light it up (feat. nyla & fuse odg) [rem', 'light it up (feat. nyla & fuse odg) [remi', 'light it up (feat. nyla & fuse odg) [remix', 'light it up (feat. nyla & fuse odg) [remix]']",Peace Is The Mission : Extended,74.0,https://api.spotify.com/v1/tracks/1pjvlYOMIg1NhGQbM6iwrY,0.0664,0.747,9.0,0.877,0.752,0.000833,0.0375,0.0,4.0,Major Lazer,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop', 'pop dance', 'pop rap', 'tropical house']"
1233,166173.0,spotify:track:0p3euGPg5LgFeQGC7bBFuR,114.008,https://i.scdn.co/image/ab67616d00001e0228ee80fc085b4fad61b3c16f,-7.671,XXL,True,0p3euGPg5LgFeQGC7bBFuR,0.108,"['x', 'xx', 'xxl']",XXL,67.0,https://api.spotify.com/v1/tracks/0p3euGPg5LgFeQGC7bBFuR,0.0447,0.798,5.0,0.527,0.548,3.82e-06,0.227,0.0,4.0,Miksu / Macloud,['german hip hop']
1234,166200.0,spotify:track:0ou367q5bmco9pZNxq80iD,125.033,https://i.scdn.co/image/ab67616d00001e02115e08bd6ea10cc4f18e6025,-5.42,Day 'N' Nite - Martin Jensen Edit,False,0ou367q5bmco9pZNxq80iD,0.0536,"['d', 'da', 'day', 'day ', ""day '"", ""day 'n"", ""day 'n'"", ""day 'n' "", ""day 'n' n"", ""day 'n' ni"", ""day 'n' nit"", ""day 'n' nite"", ""day 'n' nite "", ""day 'n' nite -"", ""day 'n' nite - "", ""day 'n' nite - m"", ""day 'n' nite - ma"", ""day 'n' nite - mar"", ""day 'n' nite - mart"", ""day 'n' nite - marti"", ""day 'n' nite - martin"", ""day 'n' nite - martin "", ""day 'n' nite - martin j"", ""day 'n' nite - martin je"", ""day 'n' nite - martin jen"", ""day 'n' nite - martin jens"", ""day 'n' nite - martin jense"", ""day 'n' nite - martin jensen"", ""day 'n' nite - martin jensen "", ""day 'n' nite - martin jensen e"", ""day 'n' nite - martin jensen ed"", ""day 'n' nite - martin jensen edi"", ""day 'n' nite - martin jensen edit""]",Day 'N' Nite (Martin Jensen Edit),68.0,https://api.spotify.com/v1/tracks/0ou367q5bmco9pZNxq80iD,0.0361,0.766,11.0,0.849,0.589,0.0809,0.0611,0.0,4.0,Stefy De Cicco,"['dance pop', 'danish electronic', 'deep house', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'tropical house']"
1235,166200.0,spotify:track:7M9pPyt8Gr41THLhbz4NSB,158.348,https://i.scdn.co/image/ab67616d00001e021bc47b0dbddd7142c9a2ebf0,-11.296,Don't Let Me Be Misunderstood,False,7M9pPyt8Gr41THLhbz4NSB,0.305,"['d', 'do', 'don', ""don'"", ""don't"", ""don't "", ""don't l"", ""don't le"", ""don't let"", ""don't let "", ""don't let m"", ""don't let me"", ""don't let me "", ""don't let me b"", ""don't let me be"", ""don't let me be "", ""don't let me be m"", ""don't let me be mi"", ""don't let me be mis"", ""don't let me be misu"", ""don't let me be misun"", ""don't let me be misund"", ""don't let me be misunde"", ""don't let me be misunder"", ""don't let me be misunders"", ""don't let me be misunderst"", ""don't let me be misundersto"", ""don't let me be misunderstoo"", ""don't let me be misunderstood""]",Broadway-Blues-Ballads,64.0,https://api.spotify.com/v1/tracks/7M9pPyt8Gr41THLhbz4NSB,0.0731,0.388,11.0,0.501,0.532,0.0,0.778,0.0,4.0,Nina Simone,"['jazz blues', 'soul', 'soul jazz', 'torch song', 'vocal jazz']"
